"","Date","ret_theta","ret_Enjin","ret_Decentral","ret_btc"
"25",2018-02-11,-0.108696846225949,-0.0923086768005681,0.0320512493723788,-0.058748263384599
"26",2018-02-12,0,0.0727465015554007,0.0627786614721022,0.0934749976251279
"27",2018-02-13,-0.0164150554070441,0.0400587605520046,-0.0886868463307668,-0.0374666352201505
"28",2018-02-14,0.115069329784787,0.0664591232439995,0.0684677992774607,0.099160740937517
"29",2018-02-15,0.0982702214328017,0.0867561903191965,0.103152196762597,0.0683618402315496
"30",2018-02-16,-0.00990107098271165,0.0556912453674907,-0.0170944333593002,0.00661757363827142
"31",2018-02-17,0.167764564266765,0.130273302704965,0.0568251915776186,0.0823828388494885
"32",2018-02-18,-0.00120264596576036,-0.0927493589426511,-0.109144815349066,-0.0517921730312878
"33",2018-02-19,0.0214293914558992,0.213377346731266,0.00236686501026595,0.0618736989571076
"34",2018-02-20,-0.163420049026398,-0.153806386485933,-0.102824551726048,0.015767739342639
"35",2018-02-21,-0.119170960931231,-0.0818113390534521,-0.0455639330064135,-0.0645917022479114
"36",2018-02-22,0.0147346597569364,-0.0743493917018305,-0.0110295235754996,-0.0662612109888094
"37",2018-02-23,0.00613969695362293,0.0233863664866552,0.035409963665733,0.0291656796933921
"38",2018-02-24,-0.034244591273731,-0.0671469467242392,-0.0559522359660471,-0.0485354452904136
"39",2018-02-25,-0.10246158096195,0.0926848735736046,-0.00283420123587508,-0.015231977518507
"40",2018-02-26,0.0969038056396028,0.00748266452267154,0.0498258037693922,0.0701155398661992
"41",2018-02-27,0.104962347227322,0.00478088560034218,0.00806817464951015,0.0340346060989738
"42",2018-02-28,0.0434851119397386,-0.0356024656409424,-0.062635570991485,-0.0310294706364651
"43",2018-03-01,0.373147986782985,0.000548998092295694,0.0951373338960213,0.0518268760447462
"44",2018-03-02,-0.0781148255821136,0.0286738605846075,-0.0342890734786319,0.0122883908319693
"45",2018-03-03,0.159755790043381,-0.00267022855587884,0.0150912762004585,0.0357318317325568
"46",2018-03-04,-0.0605974009325709,-0.032059251965219,0.00351803353167934,0.00199105496597696
"47",2018-03-05,-0.00649955862810492,-0.023464763723628,-0.00704848733106189,0.00525865023530692
"48",2018-03-06,-0.0619645969652267,-0.0799956011893201,-0.0858064123902866,-0.0710173788230346
"49",2018-03-07,-0.178562525757652,-0.0802978943439696,-0.125689935506292,-0.0785471416488406
"50",2018-03-08,-0.180664163257222,-0.13704499958194,-0.0747131871075548,-0.0589575112734924
"51",2018-03-09,0.190684877818937,0.0402738991379399,-0.0262388338607686,-0.00613478803401257
"52",2018-03-10,-0.038868868899373,-0.066489741268833,-0.0652880466746613,-0.0518201479571889
"53",2018-03-11,0.113437564396881,0.146532448942369,0.0877528460995034,0.0773108269362233
"54",2018-03-12,-0.0971082024643317,-0.0859078271259344,0.0568432670971397,-0.0397746995350658
"55",2018-03-13,-0.0224455889499859,-0.0185534078957477,0.0330490636808016,-0.00111636149752137
"56",2018-03-14,-0.0992442886403901,-0.156150180618395,-0.137442569184053,-0.106032020020404
"57",2018-03-15,-0.00407332538763594,-0.0651224627600038,0.0668592462450528,0.00374768403922054
"58",2018-03-16,-0.000680503598904592,0.127908135070161,0.118246535085307,0.00450614197866628
"59",2018-03-17,-0.0346294990138347,-0.152507294083528,-0.134370263288961,-0.0518681342083269
"60",2018-03-18,-0.0134801615566926,0.00668260243436691,-0.0417303378382616,0.0380205854342641
"61",2018-03-19,0.0467472625396317,0.0546179234294288,0.0741781438990974,0.048302106725167
"62",2018-03-20,0.0511569524417399,0.0645385211375711,0.0273311731901811,0.0322437188708733
"63",2018-03-21,0.00064745874712413,0.0421724336181266,0.0387383873947784,0.00177221011481521
"64",2018-03-22,-0.0402827656045199,-0.0687037287930186,-0.0647021948295254,-0.0227457297277365
"65",2018-03-23,0.0200140102700683,-0.00696260428071893,0.0216273354142658,0.0171687110599663
"66",2018-03-24,-0.0397492543918012,0.0756663330737375,0.0234579337355378,-0.0241068353713558
"67",2018-03-25,-0.00966858360607081,0.0497536482019578,0.0227074593912944,-0.0200823393108447
"68",2018-03-26,-0.0861915755878904,0.0213422734817725,-0.0880372662642159,-0.0342897150422043
"69",2018-03-27,-0.0268318128155052,-0.0550313191799234,-0.0577600903475912,-0.0469291968093657
"70",2018-03-28,0.033616610798985,0.0118813278867527,-0.024677224305472,0.0153845995453032
"71",2018-03-29,-0.117876954416725,-0.195000015053726,-0.12812019210557,-0.104429508601003
"72",2018-03-30,-0.0204960206386353,-0.0115496952792729,-0.0462331950392079,-0.0391592241931882
"73",2018-03-31,0.00516352266004949,-0.0254915764010764,0.0618874210711455,0.011974965288978
"74",2018-04-01,-0.0739099065933742,-0.0631227743594263,-0.0691239972013964,-0.0187155633094118
"75",2018-04-02,0.0557197125333162,0.0236239689174411,0.038586178743429,0.0344045006234843
"76",2018-04-03,0.0411016756855518,0.0822652836003739,0.0898824879731932,0.0512233528434791
"77",2018-04-04,-0.0903727246923345,-0.148016661163155,-0.102334124715336,-0.084224755807055
"78",2018-04-05,-0.0185362119079153,-0.00975617494536429,0.0403029919371831,-0.00620106891030581
"79",2018-04-06,-0.0607415603653605,0.0578946747199076,-0.0246536780517141,-0.0260504209413384
"80",2018-04-07,0.0313137130661492,0.00136590512436818,0.0360566311991271,0.0405697786351027
"81",2018-04-08,0.0105415446704633,0.141349345662523,0.00711349676513295,0.0161371745154426
"82",2018-04-09,0.0104315787098157,-0.11912851652663,0.00388403872937859,-0.0366556127664541
"83",2018-04-10,-0.0152094186635288,-0.0175070509633835,0.063820071227203,0.00941241499855572
"84",2018-04-11,0.0800427076735364,0.0379377051887428,0.0212049325489527,0.01935281561415
"85",2018-04-12,0.100841034350791,0.10505862886308,0.082465624955613,0.124126935810382
"86",2018-04-13,0,0.00451876051332656,0.0643921404010146,0.000850158009713553
"87",2018-04-14,-0.0324967669138188,0.00629215559088925,0.0613218908743192,0.0113688588137784
"88",2018-04-15,0.0300958053762805,0.0767287029834991,0.0499499720465644,0.0420365598136083
"89",2018-04-16,-0.0619777002758974,-0.056328882477573,-0.0593913452865662,-0.0330081291414395
"90",2018-04-17,-0.00598548174303781,0.0268530643446194,0.0195102962813549,-0.0196212591282876
"91",2018-04-18,0.0607255147187047,0.0851578083403068,0.0736843640287188,0.0325359275749459
"92",2018-04-19,0.0990452165533535,0.0286286476315913,0.0206774284277875,0.0159064964896274
"93",2018-04-20,0.0554513045362142,0.048390534729589,0.091497423649769,0.0643764846304897
"94",2018-04-21,0.00551725537475467,-0.0340017972774893,-0.00425351555805653,0.00560836257813868
"95",2018-04-22,0.0410970598500049,0.0383527831118156,0.354455944991172,-0.0105233095104538
"96",2018-04-23,-0.013958352250707,0.0487212485565727,-0.128758113871865,0.0144836977090819
"97",2018-04-24,0.0660434123169915,0.0908519136525281,0.00203873668984822,0.0823531991874269
"98",2018-04-25,-0.20744659369331,-0.156355752385572,-0.160962695269764,-0.0919321066375041
"99",2018-04-26,0.123165593826538,0.0987159729391578,0.127131370779055,0.0480882101323168
"100",2018-04-27,-0.0875692570598867,-0.0290855808950967,-0.0570757999359814,-0.0322395933068442
"101",2018-04-28,0.06690736499593,0.058644383136641,0.105732193788847,0.0394291828621398
"102",2018-04-29,0.0315094560589071,0.0418311938451286,0.032897703507059,0.00752361418749636
"103",2018-04-30,-0.0370921642080646,-0.000620925198465683,0.00258565108502307,-0.0191360410144039
"104",2018-05-01,-0.0105523314733493,-0.0277095814277604,0.178656574789256,-0.013240166694592
"105",2018-05-02,0.0367969316864636,0.0133208439756609,-0.0295912001745591,0.0127390013769837
"106",2018-05-03,0.173535056493546,0.0652471546855906,0.0488431316738804,0.0535371578910659
"107",2018-05-04,0.00855925339566999,0.0169743613159299,-0.0583430634157844,-0.00443317033356294
"108",2018-05-05,-0.0542882052814035,-0.0445045260585126,-0.0221411258772135,0.0160943550650838
"109",2018-05-06,-0.0151105927384203,-0.0587301795418242,-0.087533379402694,-0.0208433830794323
"110",2018-05-07,0.243638542343865,0.00769234562315546,-0.027311954861067,-0.0296209231279896
"111",2018-05-08,-0.0454068724810723,-0.0311309185951731,-0.00775698782857148,-0.0148531014187707
"112",2018-05-09,0.0689928714869514,-0.0145987994211525,-0.0560520291249109,0.0097370785472517
"113",2018-05-10,0.0152674721307884,0.0341688956152497,-0.055020928401903,-0.0306232671090534
"114",2018-05-11,-0.191176069542373,-0.123613955967177,-0.13322065669577,-0.0689361065966985
"115",2018-05-12,0.0322696854232507,0.0123503204389432,0.0213122820668126,0.00748238978371063
"116",2018-05-13,0.0286491742375627,0.0534209931292604,0.118413637902406,0.025429769131291
"117",2018-05-14,0.210087985796328,-0.0207476321942486,0.0114614435190066,-0.000819964626876057
"118",2018-05-15,-0.00851431282349613,-0.0211872332194438,-0.0792714002693125,-0.0239644741961946
"119",2018-05-16,0.0282421299504454,-0.00788252021226943,-0.0644871217903318,-0.0167724820478465
"120",2018-05-17,-0.14511707014099,-0.0801026615091012,-0.0619103987313014,-0.0333515397056416
"121",2018-05-18,0.113877721076749,0.0479361455890368,0.0377727308148574,0.0191681766387202
"122",2018-05-19,-0.0243067522241616,0.0213164998959985,0.024137667916444,-0.000459450212755286
"123",2018-05-20,0.000439270817518267,0.0329071179964289,0.0291754891339315,0.0317524874815422
"124",2018-05-21,-0.0262528981534274,-0.00777114472488671,-0.037433174372913,-0.011133876917274
"125",2018-05-22,-0.094498966996758,-0.070513784327658,-0.115919102218321,-0.0458394713982138
"126",2018-05-23,-0.147073043501106,-0.129841751976511,-0.0958876276870733,-0.0620676594447254
"127",2018-05-24,0.0170749737525782,0.0332369750298716,0.0235972263572362,0.00389828269388914
"128",2018-05-25,-0.0473803232479071,-0.0428147583031055,-0.0511300028512198,-0.01422952158876
"129",2018-05-26,-0.0215319323334826,-0.0052631700442749,-0.0201102696832982,-0.0167515492021604
"130",2018-05-27,-0.0140032729626227,-0.0195388098563165,-0.0500269561965254,0.00167620905030041
"131",2018-05-28,-0.00553336794565551,-0.128139166323949,-0.0409397038959427,-0.0320251597389678
"132",2018-05-29,0.184169416882434,0.0633016468286414,0.0797257289310993,0.046090611580091
"133",2018-05-30,0.396191471322835,0.00572520647803954,0.0388025655410837,-0.00888094235145154
"134",2018-05-31,-0.165894082652007,0.0262925943811836,0.0971714935171377,0.011764678499798
"135",2018-06-01,0.0711358553937769,-0.0301057543875975,-0.0377038376254197,0.00628912261800529
"136",2018-06-02,-0.0363114438729986,0.0189220404312165,0.0386521544342791,0.0134346003626717
"137",2018-06-03,0.0617809854134554,-0.00187617315822797,0.00378429969123983,0.00999764944741699
"138",2018-06-04,-0.0582467190210432,-0.0841984356130152,-0.0876811866341689,-0.0270162232389151
"139",2018-06-05,0.0167156467345777,0.0161105870648037,0.0203057841613981,0.0157499611309539
"140",2018-06-06,-0.013975382737601,-0.0291678845900512,0.0645385211375711,0.00264528661143615
"141",2018-06-07,-0.0717051356519254,0.157383131110858,0.00094652160403097,0.00316461331927798
"142",2018-06-08,-0.027679007793977,-0.0676674902458827,-0.0152529172552689,-0.0069685643656463
"143",2018-06-09,-0.108917014816774,-0.0278195398551273,0.00383509578394259,-0.0122638675281053
"144",2018-06-10,-0.153188215845358,-0.160118516846067,-0.0777805155695837,-0.104293336380861
"145",2018-06-11,0.127833371509885,0.0097705844307967,0.00967583462371913,0.0176591797958725
"146",2018-06-12,-0.111138492937715,-0.0350913198112703,-0.0238427382284598,-0.0481304733993824
"147",2018-06-13,-0.10646487800088,-0.123345903642991,0.0457281102023499,-0.0359542735067482
"148",2018-06-14,0.0636172866182505,0.0768481917629358,0.0121527544083682,0.049982602628063
"149",2018-06-15,-0.0605526198003474,-0.0664376081822509,-0.0282161396600604,-0.0333218740560124
"150",2018-06-16,0.0115608224010761,0.0214002071232513,0.0242478804844399,0.0143897227421341
"151",2018-06-17,-0.0319633848243095,-0.0228433034707729,0.111800963978836,-0.00779963477666001
"152",2018-06-18,0.00187207542974499,-0.0188184721139009,-0.0398964969993125,0.0356011914394614
"153",2018-06-19,-0.0491954832078272,-0.0283581854777402,-0.0473573336222484,0.00520115825376521
"154",2018-06-20,-0.0305874909508337,-0.0277698720902926,0.0211140281170157,0.000975878464416269
"155",2018-06-21,0.0351611676594028,-0.0265267543334287,-0.0592722603163294,-0.00693154931460249
"156",2018-06-22,-0.199150773336954,-0.173813822518825,-0.0413511550572276,-0.100925134603076
"157",2018-06-23,-0.0120049460968232,-0.0303665280876286,-0.00917873195181329,0.0128678806106421
"158",2018-06-24,0.0988174170688902,-0.00428648629182327,0.0228425690459644,0.00174290782700481
"159",2018-06-25,0.1550880334344,0.041373122377971,0.0161335257107935,0.0122280846844678
"160",2018-06-26,-0.0420980529754171,-0.062536976421093,-0.0595357652946311,-0.0251997686174938
"161",2018-06-27,0.0612758755027547,-0.00274599714885548,0.0104397439581105,0.0103602262003086
"162",2018-06-28,-0.162663115209221,-0.0727974021501097,-0.0840568205504035,-0.0420755189266746
"163",2018-06-29,0.125841482743446,0.0150673039290798,-0.0248789581221116,0.0519613041625018
"164",2018-06-30,0.0343676435042077,0.10236516204799,0.0357662558414349,0.029426269046299
"165",2018-07-01,-0.000614439343447737,0.00576874250773907,0.00333506145474072,-0.00284291542425485
"166",2018-07-02,0.00612747015209703,0.0936132077777532,0.0698344613763395,0.0351359760539776
"167",2018-07-03,0.00426699824499033,-0.0428080924918848,0.500710397091273,-0.0128717255128681
"168",2018-07-04,-0.00978002905363962,0.0558966653683179,-0.328972847969749,0.0103542081397769
"169",2018-07-05,-0.0510346959894195,-0.0185000137439206,-0.0556213789540698,0.00628411922960304
"170",2018-07-06,0.0192067363899722,-0.0183609603266568,-0.0408617156777349,0.00516200231136565
"171",2018-07-07,0.0225714911621706,0.0746767310559115,0.0157638732330643,0.0271153854075994
"172",2018-07-08,-0.0270201797828551,-0.019344141377541,-0.027048758557588,-0.0121858231927572
"173",2018-07-09,-0.0913054705141818,0.0196458005050171,0.0406412008354891,-0.00475448700743009
"174",2018-07-10,-0.101259453694534,-0.0569366636982283,-0.109655593666234,-0.0630271670534501
"175",2018-07-11,-0.00542006746933943,-0.014796024187588,0.0272797259174369,0.0101787118798935
"176",2018-07-12,-0.00544960476756451,-0.0506795045571913,-0.0240566891780825,-0.0262857672405943
"177",2018-07-13,-0.0228987502366906,0.00136263008649973,0.0146936204077508,0.00148228950784102
"178",2018-07-14,0.00795549144111485,-0.0192478875756934,-0.00987845942689125,0.00608437158567732
"179",2018-07-15,0.0281268541628767,0.0206086634277898,0.0154647717146736,0.0132198196554185
"180",2018-07-16,0.125797402024786,0.0553814757542428,0.0803499000187786,0.0583477416652141
"181",2018-07-17,0.0726997605921904,0.0590150930607907,0.189409215330439,0.082432864580209
"182",2018-07-18,-0.0127147294595356,-0.0236243537883452,-0.0715184152469881,0.00677110619749222
"183",2018-07-19,-0.060664609820039,-0.0326604717770076,0.0102916860365476,0.0129510384875573
"184",2018-07-20,-0.124347703930838,-0.043599169945487,0.0110310834322735,-0.0152125001623808
"185",2018-07-21,0.0597638611227025,0.0397425043906532,0.0613689463762923,0.00882132629206112
"186",2018-07-22,-0.0391917070474939,-0.0434350228527092,0.096752141121226,-0.000107806514659359
"187",2018-07-23,0.0521601885111538,-0.0378696840485335,-0.0487181206551182,0.0386865643344496
"188",2018-07-24,-0.0202465339685127,0.113154028071383,-0.0106464883944879,0.0884546416030787
"189",2018-07-25,0.0442929542680019,-0.0357209181984546,0.0521339195564601,-0.0292546904172202
"190",2018-07-26,-0.0686934254598597,-0.00892935553928442,-0.0879354084724453,-0.0284914186569747
"191",2018-07-27,-0.00751318335078333,0.0240082424626764,0.0125985918363214,0.0264872615735232
"192",2018-07-28,-0.0151978609094314,0.0110830773485939,0.0338493854741517,0.00331850390261579
"193",2018-07-29,0.0204630103423322,0.00924699011174068,0.0194762710606207,0.00320641247214581
"194",2018-07-30,-0.0484151407260716,-0.0490788173702206,-0.0754784611759054,-0.00463201023170789
"195",2018-07-31,-0.118570747394633,-0.0466214541105936,-0.115186409809118,-0.0501379367386381
"196",2018-08-01,0.00794706169253168,-0.0498035530109777,-0.0440438157614396,-0.0201923727159059
"197",2018-08-02,-0.0663578238489464,-0.0440827482857937,-0.0609178167638542,-0.00760400871392442
"198",2018-08-03,0.0441248049089382,-0.0612376703372028,-0.0504016313770688,-0.0176999782695759
"199",2018-08-04,-0.0301255095523931,-0.00482316047542941,-0.0280720187786865,-0.0555245030882165
"200",2018-08-05,0.115411778294958,0.00321802369420077,0.0416110716643794,0.00505343479291476
"201",2018-08-06,-0.0378673766426547,-0.0211046794175362,-0.0211172388211822,-0.0166448450167156
"202",2018-08-07,-0.0821890918416277,-0.00411015786182789,-0.0758079819172637,-0.0289959985347341
"203",2018-08-08,-0.0496285043051601,-0.0954337459226529,-0.0741430414155175,-0.0685347755211616
"204",2018-08-09,0.0570496886427772,0.0327605898950187,0.0764199094301135,0.04077454501369
"205",2018-08-10,-0.0883565932678212,-0.0922672369687887,-0.0840591777295479,-0.0601642726935783
"206",2018-08-11,-0.152620637746859,-0.0103928427889715,-0.00111379257847943,0.0177915087106868
"207",2018-08-12,-0.0185168495350556,-0.0129602009662135,-0.0328517365771512,0.00427312468965368
"208",2018-08-13,-0.117453630230194,-0.0906202349271292,-0.0688557818986908,-0.00398090580928212
"209",2018-08-14,-0.116470235669808,-0.0237229938977275,-0.12932991104217,-0.0156613279413325
"210",2018-08-15,-0.00866596073268111,0.0518863855823599,0.0684310912530828,0.0173985839428337
"211",2018-08-16,0.0214509735647632,0.0150808890422174,-0.0333290124486387,0.00414609179538061
"212",2018-08-17,0.331828381372831,0.094723497475969,0.160649431908292,0.0380832929330825
"213",2018-08-18,-0.201815351474956,-0.0707549864803507,-0.101718560912453,-0.0241268693886596
"214",2018-08-19,0.0954294759571654,0.0032700318410761,0.0486413858421022,0.0127319712461986
"215",2018-08-20,-0.136005437753827,-0.0909000293267721,-0.0978292433951813,-0.0308329014294095
"216",2018-08-21,0.0346529434935401,0.0295374406539506,0.0283821712693726,0.0281687634240129
"217",2018-08-22,-0.0803727951497142,-0.0300876469952036,-0.0783887671160199,-0.017419158917038
"218",2018-08-23,0.170207465621186,0.0276815503926167,0.0354319257146143,0.0245016938750506
"219",2018-08-24,0.269477058119563,0.042191505989976,0.0312897993328995,0.0279282178913878
"220",2018-08-25,-0.0327898228229908,-0.0202184181131928,0.00687086980501306,0.00641247010288737
"221",2018-08-26,-0.0821401438509861,-0.00183462245142341,-0.00145793873324429,-0.00830415040412724
"222",2018-08-27,0.0462662049481004,0.0667167609008703,0.0558931452882612,0.0261023213967242
"223",2018-08-28,0.0415719600175235,0.0920701345141279,0.030570956207475,0.0302778598469793
"224",2018-08-29,-0.023958980249247,-0.0533214534677939,0.0853707973967515,-0.00694600429468295
"225",2018-08-30,-0.0117074507942347,0.0398016441114533,-0.0502656347432691,-0.00982939582904763
"226",2018-08-31,-0.0128396825630404,-0.000453823470461856,0.00386847677792046,0.00846905811925325
"227",2018-09-01,0.0560533192419048,0.0684177326053317,0.0241588354767357,0.0218787252196559
"228",2018-09-02,-0.018018505502678,-0.0331855489856538,-0.0158281240483076,0.0109872755809786
"229",2018-09-03,0.0292335763228184,0.0175919402659725,-0.0132333144618997,-0.00174226860964843
"230",2018-09-04,0.0347066797654993,0.0790320124446362,0.0129780170390168,0.0138973575225751
"231",2018-09-05,-0.201938204975986,-0.184033783703996,-0.200018398218375,-0.0804178066537364
"232",2018-09-06,0.0494020200729266,0.136575535005751,-0.0122373663936237,-0.0395878145906288
"233",2018-09-07,-0.0342477371480037,-0.0476331366625855,-0.0252570970593404,-0.00955668295337908
"234",2018-09-08,-0.0587126334760906,-0.122497698191382,-0.0791392251591909,-0.0379922869113045
"235",2018-09-09,-0.0225119741261652,-0.0548918275675172,0.116633688612155,0.0119552723387439
"236",2018-09-10,0.015719017258307,0.0285844103980608,-0.0430139579849356,0.00456670965042072
"237",2018-09-11,-0.0413949790388677,-0.0262360727239535,-0.0545285572531662,-0.00134377811524367
"238",2018-09-12,-0.0139438452002802,-0.0466813650124962,0.0478319213658533,0.00482917375022929
"239",2018-09-13,0.065110701733373,0.114439872344423,0.0946842576664846,0.0257234768152266
"240",2018-09-14,-0.00160293141717682,-0.0239074849363718,-0.0174440513537917,-0.000706061877279396
"241",2018-09-15,-0.0294190159768069,0.0571999861029404,0.0909981602975645,0.00467069019764033
"242",2018-09-16,0.0266651416030093,-0.00566975296294903,-0.0171827933618891,-0.00398457539922603
"243",2018-09-17,-0.0254857571049407,-0.0605505899678995,-0.0840312063340889,-0.0368807220107392
"244",2018-09-18,-0.0150825256831366,0.0214151610242985,0.0589193146509692,0.0142424853662391
"245",2018-09-19,0.07412506631692,-0.0084117269862336,0.0502958313302417,0.00426630894625823
"246",2018-09-20,-0.017598391742621,0.0430356915522818,0.0998217092851146,0.0187539218195631
"247",2018-09-21,0.0469414209765318,0.0311610078096964,-0.0128904857321062,0.0324866247690725
"248",2018-09-22,-0.018403089195576,0.0144282819000643,-0.0308267678814218,-0.00192763193627599
"249",2018-09-23,0.0159183474645341,-0.00182066504548928,0.0232404374019963,-0.00168991770045146
"250",2018-09-24,-0.0514925684612297,-0.0540545663263057,-0.0258418956849451,-0.0173188837468334
"251",2018-09-25,-0.025022925650422,-0.0235991976025813,-0.06441696909144,-0.0228412583763546
"252",2018-09-26,0.000933706883894381,0.00760273435207282,0.00374350523828282,0.00749995595268338
"253",2018-09-27,0.0198666732629067,0.0613573120433757,0.0693618411433832,0.0275986920872473
"254",2018-09-28,0.0709580024806171,0.429978364586495,0.00810137524195964,-0.0048975841239951
"255",2018-09-29,-0.070043507675229,-0.0755808281491563,-0.0387802364069167,-0.00636718344323839
"256",2018-09-30,0.0648098508691199,-0.0311092539335491,0.00703153809233648,0.00356832195928014
"257",2018-10-01,-0.027797663872986,-0.0407319159786352,-0.00929745042471541,-0.00543921287597193
"258",2018-10-02,0.0464699653343303,-0.0240172820423625,-0.0135690937965327,-0.0050997697574573
"259",2018-10-03,-0.0393384413358624,-0.0126776093089256,-0.00325159479010084,-0.00819535489309153
"260",2018-10-04,0.0814293382578772,-0.0184988953139276,0.0417280841006358,0.0113310201813874
"261",2018-10-05,-0.00687635432742129,0.0253040791695667,0.0301285527984407,0.00693834289525341
"262",2018-10-06,0.00939258533647491,0.0595847221413095,-0.039149990723633,-0.0051730556916727
"263",2018-10-07,0.0111956387304351,-0.0922377228655331,-0.000656900765919843,0.00221965240784527
"264",2018-10-08,-0.0200809960570494,-0.002030457550382,-0.00170996424434655,0.00743561793214198
"265",2018-10-09,0.0150984247125852,-0.0154551069938966,-0.00567695761872855,-0.00144266196860698
"266",2018-10-10,-0.00872929839502445,0.0207992641891432,-0.00850955806408082,-0.00863465692233767
"267",2018-10-11,-0.205339667680794,-0.181696866821961,-0.100934190343046,-0.0512954522308284
"268",2018-10-12,0.0618976779409968,0.0534289888043546,0.00853071800801031,0.00292718482834786
"269",2018-10-13,0.00498927762365708,0.00956547114633244,-0.00278653843136434,0.00181679703046456
"270",2018-10-14,0.0420434704369361,0.0162171264245936,-0.00589190097435921,0.000785565981820113
"271",2018-10-15,0.00740785078137352,-0.00285481433692736,0.0316979140438431,0.0474363556258819
"272",2018-10-16,-0.00375234961855053,0.00142842591372982,0.0106770179358811,-6.51878129342975e-05
"273",2018-10-17,-0.0048769770795043,-0.0210187008348486,0.00212179158745318,-0.0078657751439426
"274",2018-10-18,-0.0339015516756813,-0.00773496069289603,-0.0312884305764634,-0.0104016408047904
"275",2018-10-19,-0.00264717884918531,0.0152038750816699,0.0146178158291437,-0.00174623676360142
"276",2018-10-20,0.0234634909762117,0.104326496332938,0.00943807949730724,0.00367128691114971
"277",2018-10-21,-0.00236686501026639,-0.0794221677839371,0.0334507431786109,-0.00105461658892736
"278",2018-10-22,0.00236686501026639,0.0282268789827835,-0.0117689139621135,0.000741739698806754
"279",2018-10-23,0.0187359110574694,-0.00314095271969173,0.0231287842927466,-0.00176195187102124
"280",2018-10-24,-0.0204259570909686,0.0436649804688782,-0.0130129909716041,0.00309908524439528
"281",2018-10-25,-0.0182071483817641,-0.0446485548572113,0.00110238401683471,-0.00301415647256142
"282",2018-10-26,0.00641027836091901,-0.0172709007540135,0.0155783418277737,-0.000237818740000506
"283",2018-10-27,0.0130365163169697,-0.0249379370331755,0.04455197862494,0.000869153818513269
"284",2018-10-28,0.0565951287464768,0.0177031787885928,0.00993620665912998,0.000926984967014377
"285",2018-10-29,-0.0606578812030683,-0.06607257335396,-0.0706175672139535,-0.0239905038871822
"286",2018-10-30,0.00608795566903231,0.0303471563892921,0.0254418184840044,0.000258942599874246
"287",2018-10-31,0,0.0268112574506567,0.00107411395933754,-0.00263360222026954
"288",2018-11-01,0.0528656217555028,0.0494295317985247,0.051011451130798,0.0094791023417411
"289",2018-11-02,-0.00953357335895788,-0.0409188421306164,0.00597548024281291,0.0016700327078123
"290",2018-11-03,-0.0163858041931166,-0.0105477651329857,-0.0284135589295547,-0.00426363619136083
"291",2018-11-04,-0.00021884232497893,0.0024439930698783,0.00481364358868097,0.00233485930090893
"292",2018-11-05,0.0188623478480023,-0.0274272270056288,0.012895085195316,0.00680382655925094
"293",2018-11-06,-0.0119917171888582,0.0172042796631713,-0.00333675874275796,0.00642049552494939
"294",2018-11-07,0.00682374703041555,0.0157001899634914,0.00627925430919252,0.010642730245614
"295",2018-11-08,-0.0188510076909183,-0.00385122600261534,0.102161741258621,-0.0117716738277522
